household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log
373,58,8,69.63,8.703750000000001,8,513,0.015594541910331383,4.625,12,3,2,3,2,0.5,0.0,0.0,0,0.13038591232671415,0.3333333333333333,GROCERY,9,21,30,0.07692307692307693,708,0,,,,,,,,0,4.07753744390572,2.1972245773362196,4.257454983420831,2.2725124087377533,0.015474196582597383,1.7272209480904839,0.0
374,5,149,6747.95,45.28825503355705,118,588,0.2534013605442177,857.4697986577181,21476,18,96,35,3,0.8456375838926175,0.0,0.0,1,0.09399532493827227,0.22277227722772278,GROCERY,17,164,831,0.05521472392638037,705,0,,,,,,,,0,1.791759469228055,5.0106352940962555,8.817142216211,3.8348882579307735,0.2258609442907097,6.755151500519797,0.0
375,2,20,174.99,8.7495,20,526,0.03802281368821293,381.9,7553,12,6,2,3,0.9,0.0,0.0,0,0.24942094878613708,0.37681159420289856,GROCERY,5,30,51,0.041666666666666664,696,0,,,,,,,,0,1.0986122886681098,3.044522437723423,5.17042717524212,2.277216001643504,0.037317763007195186,5.947773858483249,0.0
376,0,443,4249.43,9.592392776523702,356,559,0.7924865831842576,5.367945823927765,28,78,170,174,2,0.9977426636568849,0.0,0.0,1,0.11753699573453613,0.5490013934045518,GROCERY,16,136,684,0.004056795131845842,710,0,,,,,,,,0,0.0,6.095824562432225,8.354775433271056,2.360136080882845,0.5836038084897109,1.8512769409568606,0.0
377,4,116,2526.58,21.780862068965515,111,520,0.2230769230769231,10.706896551724139,78,28,71,17,3,0.5689655172413793,0.0,0.0,1,0.1612901084163773,0.38781431334622823,GROCERY,13,121,524,0.022556390977443608,711,0,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.6094379124341003,4.762173934797756,7.835017602223589,3.1259208005411687,0.20136975176464914,2.4601781170122767,0.0
378,0,295,4250.26,14.407661016949154,268,560,0.5267857142857143,463.56610169491523,11483,4,228,62,7,0.5389830508474577,9.0,0.030508474576271188,1,0.1231044741630802,0.28592814371257486,GROCERY,15,150,639,0.12,708,0,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,1,0.0,5.69035945432406,8.354970688567978,2.7348648543561467,0.42316468520756534,6.141103855330293,0.030052345066401875
379,503,1,4.49,4.49,1,503,0.0019880715705765406,1.0,1,1,0,0,1,1.0,0.0,0.0,0,0.0,0.0,GROCERY,1,1,1,0.5,707,0,,,,,,,,0,6.222576268071369,0.6931471805599453,1.7029282555214393,1.7029282555214393,0.0019860979716294098,0.6931471805599453,0.0
380,3,108,6406.7,59.321296296296296,105,527,0.2049335863377609,29.962962962962962,62,22,66,20,1,1.0,0.0,0.0,1,0.16819761652205412,0.3750932140193885,GROCERY,10,124,863,0.046511627906976744,711,0,,,,,,,,0,1.3862943611198906,4.6913478822291435,8.765255671172868,4.099685213792001,0.1864244503513293,3.4327917470803726,0.0
381,20,81,2595.82,32.047160493827164,73,616,0.1314935064935065,13.234567901234568,100,19,21,41,7,0.5432098765432098,0.0,0.0,1,0.13157428130781404,0.413984461709212,GROCERY,13,152,649,0.11827956989247312,699,0,25-34,B,35-49K,Homeowner,1 Adult Kids,2,1,1,3.044522437723423,4.406719247264253,7.862042898517482,3.4979356471400984,0.1235384472270041,2.6556733655966203,0.0
382,26,29,476.36,16.426206896551726,27,566,0.05123674911660778,1376.8275862068965,15497,8,13,8,5,0.7241379310344828,0.0,0.0,0,0.10257907725928297,0.275,GROCERY,10,56,101,0.0,675,0,,,,,,,,0,3.295836866004329,3.4011973816621555,6.168270923213827,2.857975216603971,0.04996732734244683,7.228263324882666,0.0
383,4,137,5402.45,39.433941605839415,125,546,0.2509157509157509,1201.5036496350365,13879,87,45,5,10,0.5182481751824818,1.0,0.0072992700729927005,1,0.1356121490616845,0.2305491990846682,GROCERY,14,142,595,0.13333333333333333,693,0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,1,1.6094379124341003,4.927253685157205,8.594792917438633,3.6996695710064804,0.22387588382588502,7.092161037014842,0.007272759329079777
384,0,60,3012.04,50.20066666666666,52,516,0.11627906976744186,1416.3166666666666,20325,6,22,31,5,0.38333333333333336,0.0,0.0,1,0.12458765777993495,0.2296983758700696,GROCERY,18,155,664,0.075,706,0,,,,,,,,0,0.0,4.110873864173311,8.010704814847024,3.935752552794025,0.1100008952143285,7.256520691552435,0.0
385,6,34,2632.18,77.41705882352942,30,585,0.05811965811965812,1485.7941176470588,17972,20,12,2,6,0.3235294117647059,0.0,0.0,0,0.1589511892741657,0.399746192893401,GROCERY,14,126,515,0.07317073170731707,701,0,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+,1,1.9459101490553132,3.5553480614894135,7.875947520243595,4.36204149072255,0.05649342545273961,7.304377482030457,0.0
386,2,211,4033.61,19.116635071090048,149,582,0.36254295532646047,544.1706161137441,9951,59,93,59,12,0.27014218009478674,0.0,0.0,1,0.21175755586040856,0.34081724292770543,GROCERY,15,150,1039,0.05693950177935943,710,0,35-44,B,25-34K,Probable Owner,Single Female,1,None/Unknown,1,1.0986122886681098,5.356586274672012,8.30266492175763,3.0015470882572983,0.30935277390341015,6.301098802760537,0.0
387,0,121,4848.58,40.07090909090909,104,524,0.23091603053435114,13.479338842975206,103,48,36,37,18,0.4793388429752066,1.0,0.008264462809917356,1,0.1255153755974389,0.1687022900763359,GROCERY,15,171,837,0.061068702290076333,704,0,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,1,0.0,4.804021044733257,8.486647382243566,3.7153000628807584,0.2077586324747303,2.672722725899596,0.008230499136515471
388,1,45,1011.2,22.47111111111111,41,518,0.08687258687258688,17.266666666666666,62,9,15,21,4,0.7333333333333333,0.0,0.0,0,0.280561207792023,0.6595744680851063,GROCERY,7,76,314,0.06896551724137931,708,0,,,,,,,,0,0.6931471805599453,3.828641396489095,6.919881458779978,3.155770350502513,0.08330438588020733,2.90507790528586,0.0
389,0,218,12850.36,58.94660550458716,193,513,0.4249512670565302,1601.9908256880733,20691,9,137,71,6,0.9311926605504587,23.0,0.10550458715596331,1,0.18476201110088303,0.28171878972794306,GROCERY,19,172,1500,0.12177121771217712,710,0,35-44,U,150-174K,Probable Owner,Single Female,1,None/Unknown,1,0.0,5.389071729816501,9.461204921298947,4.093454257761794,0.354137614579009,7.379626429379247,0.10030187070156599
390,9,93,1575.26,16.938279569892472,90,541,0.17190388170055454,129.69892473118279,11466,32,33,28,3,0.967741935483871,0.0,0.0,1,0.1224276052634511,0.2608695652173913,GROCERY,14,113,330,0.009259259259259259,709,0,45-54,B,25-34K,Renter,Single Female,1,None/Unknown,1,2.302585092994046,4.543294782270004,7.362810231430298,2.886936952917904,0.15862967559074442,4.872896393596967,0.0
391,8,49,1412.64,28.829387755102044,40,536,0.0914179104477612,12.16326530612245,123,8,11,26,2,0.9795918367346939,0.0,0.0,1,0.12248574374774819,0.18095238095238095,GROCERY,8,95,331,0.04081632653061224,613,1,65+,B,25-34K,Unknown,Single Female,1,None/Unknown,1,2.1972245773362196,3.912023005428146,7.253923217152968,3.39549407384744,0.0874776861610545,2.577430018685146,0.0
392,4,89,9509.47,106.8479775280899,87,546,0.163003663003663,31.471910112359552,77,28,58,3,4,0.9438202247191011,0.0,0.0,1,0.0717813615803437,0.07680311890838207,GROCERY,17,171,1118,0.08653846153846154,709,0,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,1,1.6094379124341003,4.499809670330265,9.160148575979635,4.680722620022243,0.1510060231477866,3.480375411374338,0.0
393,8,160,3441.59,21.5099375,136,564,0.28368794326241137,11.075,74,51,29,74,2,0.99375,1.0,0.00625,1,0.1888609468501571,0.35678749111584934,GROCERY,13,144,986,0.06111111111111111,711,0,,,,,,,,0,2.1972245773362196,5.081404364984463,8.143979374051916,3.113956878371028,0.2497371408876575,2.4911371995386364,0.006230549750636075
394,3,57,1388.18,24.3540350877193,57,587,0.09710391822827939,8.842105263157896,81,18,27,12,6,0.5614035087719298,0.0,0.0,1,0.09266315892676232,0.2062780269058296,GROCERY,14,127,346,0.03076923076923077,710,0,,,,,,,,0,1.3862943611198906,4.060443010546419,7.236468923991162,3.2329378924281476,0.09267390627625717,2.286669637688146,0.0
395,18,62,811.59,13.09016129032258,57,579,0.1070811744386874,6.612903225806452,37,9,13,40,4,0.5967741935483871,0.0,0.0,0,0.20535189754435434,0.3258785942492013,GROCERY,12,76,201,0.014705882352941176,710,0,35-44,U,25-34K,Unknown,Single Male,1,None/Unknown,1,2.9444389791664403,4.143134726391533,6.700226677300203,2.645476772993586,0.1017269793476748,2.029844600540464,0.0
396,0,95,1421.76,14.965894736842106,86,513,0.18518518518518517,552.1368421052632,12987,34,41,20,11,0.6947368421052632,0.0,0.0,1,0.13245425089850688,0.18487394957983194,GROCERY,13,98,278,0.102803738317757,705,0,,,,,,,,0,0.0,4.564348191467836,7.260353926100247,2.7704548682444705,0.16989903679539747,6.315605424988858,0.0
397,3,213,5282.18,24.798967136150235,166,517,0.4119922630560928,1692.394366197183,12736,69,80,64,3,0.812206572769953,7.0,0.03286384976525822,1,0.12908464672412115,0.25674827369742625,GROCERY,14,145,801,0.016129032258064516,706,0,,,,,,,,0,1.3862943611198906,5.365976015021851,8.572283468134149,3.2503344576436617,0.34500165963400764,7.434490294284716,0.03233538064293642
398,1,104,1757.4,16.898076923076925,79,511,0.2035225048923679,904.0576923076923,16729,41,27,34,6,0.7788461538461539,0.0,0.0,1,0.17061913324177766,0.2821270310192024,GROCERY,13,108,510,0.024,701,0,,,,,,,,0,0.6931471805599453,4.653960350157523,7.472159583649357,2.8846932726102374,0.18525267760281341,6.807998690074372,0.0
399,95,15,959.14,63.94266666666667,15,508,0.02952755905511811,1942.6,28857,4,7,4,6,0.5333333333333333,0.0,0.0,0,0.1309854943780522,0.18473895582329317,GROCERY,10,96,216,0.058823529411764705,663,0,,,,,,,,0,4.564348191467836,2.772588722239781,6.867079107162568,4.173504829377452,0.02910001648644101,7.572297202531748,0.0
400,1,268,15924.380000000001,59.41932835820894,202,512,0.5234375,2700.208955223881,21163,78,124,66,9,0.6194029850746269,4.0,0.014925373134328358,1,0.08810011647576628,0.3014042126379137,GROCERY,19,206,2125,0.05161290322580645,711,0,35-44,A,150-174K,Homeowner,2 Adults Kids,3,1,1,0.6931471805599453,5.594711379601839,9.675669342008108,4.101309059680403,0.42096929464412963,7.90145471297132,0.014815085785140639
401,0,68,1746.48,25.683529411764706,60,614,0.11074918566775244,12.823529411764707,51,13,22,33,14,0.22058823529411764,0.0,0.0,0,0.16405965805747547,0.30903790087463556,GROCERY,14,131,497,0.052083333333333336,706,0,,,,,,,,0,0.0,4.23410650459726,7.465930029121155,3.284046499096074,0.10503472969631962,2.6263721700879428,0.0
402,1,68,1734.1200000000001,25.50176470588235,60,559,0.12164579606440072,1712.485294117647,16741,8,18,40,5,0.6176470588235294,0.0,0.0,1,0.09868554410365957,0.1732776617954071,GROCERY,14,93,323,0.05,705,0,,,,,,,,0,0.6931471805599453,4.23410650459726,7.458831854254352,3.2772113234497886,0.11479706747782153,7.446284758912879,0.0
403,3,44,894.54,20.330454545454543,44,581,0.0757314974182444,6.795454545454546,27,13,25,6,4,0.7045454545454546,0.0,0.0,1,0.21701911630838175,0.1391304347826087,MEAT,11,72,154,0.021739130434782608,642,0,,,,,,,,0,1.3862943611198906,3.8066624897703196,6.797426888286552,3.0601358424040934,0.07300089288449027,2.053540813247679,0.0
404,3,211,5296.6,25.102369668246446,197,610,0.34590163934426227,494.0047393364929,16069,22,55,134,12,0.7393364928909952,0.0,0.0,1,0.0958224079536764,0.25339366515837103,GROCERY,17,151,830,0.041666666666666664,709,0,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown,1,1.3862943611198906,5.356586274672012,8.575009166792983,3.262026102094151,0.29706415228507127,6.204567336940014,0.0
405,7,89,3330.97,37.426629213483146,83,588,0.15136054421768708,5701.696629213483,28630,69,17,3,4,0.5730337078651685,0.0,0.0,1,0.17387066532408074,0.3993362831858407,KIOSK-GAS,11,112,488,0.08163265306122448,706,0,,,,,,,,0,2.0794415416798357,4.499809670330265,8.11131899964476,3.6487506883562126,0.14094432501364806,8.648694434793976,0.0
406,1,32,1382.51,43.20343750000001,29,538,0.05947955390334572,459.40625,14238,9,8,14,6,0.59375,0.0,0.0,0,0.08649945157325792,0.2042042042042042,GROCERY,15,100,286,0.06666666666666667,711,0,,,,,,,,0,0.6931471805599453,3.4965075614664802,7.232379027245672,3.7888025575528195,0.057777800666811416,6.132109251907628,0.0
407,12,43,582.18,13.539069767441863,33,526,0.0817490494296578,6.5813953488372094,31,5,19,17,5,0.6744186046511628,0.0,0.0,0,0.3280470914127424,0.256198347107438,GROCERY,8,49,99,0.038461538461538464,710,0,,,,,,,,0,2.5649493574615367,3.784189633918261,6.368495886553599,2.6768394925788,0.07857922138862107,2.0256972656731453,0.0
408,6,52,2200.48,42.316923076923075,47,541,0.09611829944547134,14.423076923076923,75,5,8,39,2,0.9615384615384616,0.0,0.0,1,0.1308153543524802,0.23232323232323232,GROCERY,12,118,453,0.05357142857142857,698,0,,,,,,,,0,1.9459101490553132,3.970291913552122,7.6968851404395755,3.7685433918383393,0.09177512015124392,2.735864889285087,0.0
409,2,114,3691.59,32.38236842105263,106,599,0.19031719532554256,1540.1842105263158,17199,27,49,38,10,0.5,0.0,0.0,1,0.25192106607008247,0.26851851851851855,GROCERY,17,151,927,0.037037037037037035,709,0,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,4.74493212836325,8.214083387839036,3.508027869013586,0.17421982229884658,7.34030636777759,0.0
410,3,111,1016.33,9.156126126126127,106,604,0.1837748344370861,5.801801801801802,35,53,43,15,1,1.0,0.0,0.0,1,0.28283020731896635,0.3549107142857143,GROCERY,10,89,300,0.015503875968992248,711,0,55-64,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.3862943611198906,4.718498871295094,6.924936827190896,2.3180770826434323,0.16870834475919272,1.9171875479366907,0.0
411,0,147,6258.72,42.57632653061224,110,532,0.27631578947368424,1166.3401360544217,19385,39,50,58,8,0.8775510204081632,0.0,0.0,1,0.13703180260735878,0.26206322795341097,GROCERY,14,149,751,0.04430379746835443,705,0,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,1,0.0,4.997212273764115,8.741890734659293,3.774514033412309,0.24397763821705176,7.062483051734455,0.0
412,3,89,2069.53,23.25314606741573,82,538,0.1654275092936803,100.51685393258427,3449,2,69,18,3,0.9775280898876404,4.0,0.0449438202247191,1,0.23133807263462067,0.2228024369016536,GROCERY,15,131,628,0.10714285714285714,711,0,65+,A,15-24K,Homeowner,Single Female,2,None/Unknown,1,1.3862943611198906,4.499809670330265,7.635559892134458,3.1885463437074617,0.15308798047113628,4.620224833294189,0.0439631234211161
413,2,257,5417.87,21.081206225680933,200,584,0.4400684931506849,2067.591439688716,14351,65,120,67,12,0.43190661478599224,2.0,0.007782101167315175,1,0.08652738881854372,0.39460247994164843,GROCERY,13,138,496,0.03169014084507042,702,0,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,1,1.0986122886681098,5.552959584921617,8.597642585612368,3.0947268497030165,0.364690677144721,7.634623190720269,0.0077519768043179515
414,9,131,2221.05,16.954580152671756,91,594,0.22053872053872053,438.4351145038168,9575,5,83,42,4,0.7099236641221374,0.0,0.0,1,0.15075726581349197,0.3385542168674699,GROCERY,13,130,520,0.032679738562091505,704,0,,,,,,,,0,2.302585092994046,4.882801922586371,7.706185472196629,2.887845244094809,0.19929233549202985,6.085490071422539,0.0
415,16,9,305.4,33.93333333333333,8,504,0.017857142857142856,8.0,27,1,4,4,1,1.0,0.0,0.0,0,0.07591757693122335,0.16666666666666666,GROCERY,2,19,35,0.1875,694,0,,,,,,,,0,2.833213344056216,2.302585092994046,5.724891437866436,3.553441483218832,0.01769957709940092,2.1972245773362196,0.0
416,46,29,2177.04,75.07034482758621,27,553,0.05244122965641953,36.55172413793103,70,3,22,4,1,1.0,0.0,0.0,0,0.15042009920038713,0.32906976744186045,GROCERY,11,138,577,0.034482758620689655,575,1,,,,,,,,0,3.8501476017100584,3.4011973816621555,7.686180668797173,4.3316585020288585,0.051112446209103025,3.6257192929464863,0.0
417,9,72,2456.06,34.11194444444445,65,516,0.13953488372093023,19.01388888888889,59,25,28,19,6,0.6388888888888888,0.0,0.0,0,0.16793934507314234,0.3555992141453831,GROCERY,16,161,708,0.10714285714285714,703,0,45-54,A,35-49K,Unknown,Single Female,2,None/Unknown,1,2.302585092994046,4.290459441148391,7.806720792247435,3.5585413701462567,0.1306201824170642,2.996426476983467,0.0
418,0,230,6044.4800000000005,26.28034782608696,183,530,0.4339622641509434,1198.9695652173914,14624,58,76,95,12,0.49130434782608695,0.0,0.0,1,0.11637902049241437,0.32198811453268505,GROCERY,15,169,942,0.0234375,711,0,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,1,0.0,5.442417710521793,8.707066164363027,3.3061665831171068,0.36044142673420926,7.090051473135622,0.0
419,0,44,1683.0,38.25,42,541,0.08133086876155268,929.6136363636364,10512,11,18,15,9,0.5227272727272727,0.0,0.0,1,0.2256016196567432,0.3143631436314363,GROCERY,12,104,291,0.06521739130434782,641,0,,,,,,,,0,0.0,3.8066624897703196,7.428927194802272,3.6699514442284173,0.07819256838537499,6.835844192606044,0.0
420,64,89,1907.09,21.427977528089887,76,595,0.1495798319327731,10.0,66,31,15,42,11,0.2696629213483146,0.0,0.0,1,0.1371141064100302,0.2143884892086331,GROCERY,12,132,535,0.020202020202020204,711,0,,,,,,,,0,4.174387269895637,4.499809670330265,7.553858020707092,3.1103091763030983,0.13939651207692072,2.3978952727983707,0.0
421,3,172,5132.18,29.83825581395349,137,541,0.3179297597042514,2976.1918604651164,20417,44,92,36,7,0.5406976744186046,1.0,0.005813953488372093,1,0.20347219312173007,0.40477815699658704,GROCERY,16,167,974,0.08762886597938144,705,0,,,,,,,,0,1.3862943611198906,5.153291594497779,8.543480629157619,3.428755991127994,0.27606214156781445,7.998735806525655,0.005797117684325904
422,26,17,822.52,48.383529411764705,15,523,0.032504780114722756,25.941176470588236,69,5,3,9,1,1.0,0.0,0.0,0,0.2758168323369637,0.24468085106382978,GROCERY,9,82,249,0.15,711,0,,,,,,,,0,3.295836866004329,2.8903717578961645,6.713587835904445,3.8996169558821854,0.03198767549339717,3.2936558400579687,0.0
423,32,14,230.85,16.489285714285717,13,543,0.02578268876611418,10.642857142857142,51,2,4,8,2,0.9285714285714286,0.0,0.0,0,0.2851834649326521,0.20175438596491227,GROCERY,7,46,99,0.14285714285714285,589,1,,,,,,,,0,3.4965075614664802,2.70805020110221,5.446090610837469,2.861588448533068,0.025455919993348584,2.4546928711915035,0.0
424,12,19,2072.15,109.06052631578947,19,518,0.03667953667953668,39.578947368421055,104,3,11,5,4,0.47368421052631576,0.0,0.0,0,0.1015691052328077,0.23265306122448978,GROCERY,12,122,402,0.08333333333333333,687,0,,,,,,,,0,2.5649493574615367,2.995732273553991,7.636824468718145,4.701030453700766,0.03602285224938163,3.703249394396889,0.0
425,0,132,4799.4,36.35909090909091,118,592,0.22297297297297297,20.40909090909091,104,28,43,61,2,0.9924242424242424,0.0,0.0,1,0.20833725090434035,0.43508962520369365,GROCERY,10,121,874,0.033112582781456956,710,0,,,,,,,,0,0.0,4.890349128221754,8.476454526757287,3.6205762797961385,0.20128475750171068,3.063815640658102,0.0
426,2,195,6819.57,34.972153846153844,165,519,0.37572254335260113,4561.753846153846,28090,64,86,45,2,0.9897435897435898,11.0,0.05641025641025641,1,0.13799519420979386,0.40020110608345905,GROCERY,15,147,826,0.07456140350877193,710,0,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,5.278114659230517,8.827698325057696,3.5827451348738206,0.3189790791736958,8.42568163385621,0.05487661022583428
427,3,40,706.18,17.654500000000002,38,612,0.06535947712418301,6.75,35,7,7,26,2,0.65,0.0,0.0,0,0.09857033443962217,0.15053763440860216,DRUG GM,9,65,142,0.03773584905660377,710,0,,,,,,,,0,1.3862943611198906,3.713572066704308,6.561285230380545,2.926087403848102,0.06331227941432688,2.0476928433652555,0.0
428,1,93,3338.14,35.89397849462365,91,553,0.16817359855334538,21.827956989247312,73,10,22,60,6,0.9139784946236559,0.0,0.0,1,0.17162603139152552,0.4568854568854569,GROCERY,14,121,826,0.05263157894736842,693,0,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,4.543294782270004,8.113468567785844,3.608048353302911,0.15544150226026704,3.12798596855,0.0
429,13,40,501.49,12.53725,38,513,0.07797270955165692,5.55,22,16,21,3,3,0.85,0.0,0.0,0,0.3123585953461586,0.375,GROCERY,10,57,127,0.06976744186046512,709,0,,,,,,,,0,2.6390573296152584,3.713572066704308,6.219575739237701,2.6054451449359046,0.07508215635156526,1.8794650496471605,0.0
